"Date" "pv" "ghidfm" "Mean" "cfcdfm" "Year" "Kt" "taxdfm" "km" "PC1" "PC2" "PC3" "PC4" "Month"
"400" "2011-02-04" 3.91961343307004 173.788321167883 0.0566645 62.4223826714801 2011 0.594915239101111 17.2274599378071 2 -1.62366999447537 1.07005123396751 0.965211762227302 -0.475385135665234 "02"
"401" "2011-02-05" 4.12834780561804 200.332116788321 0.063196 63.3718411552347 2011 0.681169296269347 17.3587298241873 1 -0.797770717500987 1.09885564536405 0.989416178436581 -0.528688995009783 "02"
"402" "2011-02-06" 4.3472302139457 207.897810218978 0.060727 18.5631768953069 2011 0.70211874239358 17.5079361143566 11 0.57198842714409 0.857212510113053 1.23391671308513 1.14493165864958 "02"
"403" "2011-02-07" 4.16280666422556 195.85401459854 0.0605775 35.5740072202166 2011 0.656957894807011 17.9369836837526 1 -0.30115890260984 0.94903141401118 1.11730901621693 0.504894092834921 "02"
"404" "2011-02-08" 3.57782340325365 196.890510948905 0.0498935 38.2960288808664 2011 0.655940569940642 17.7107932075622 2 -0.663464744320135 0.960043979958085 1.10062688893713 0.610726106714237 "02"
"405" "2011-02-09" 2.45988518072919 133.259124087591 0.020233 82.0505415162455 2011 0.440923765603853 17.1846027979775 3 -4.11951048956553 1.0954443051658 0.849447346518676 -0.852089955703687 "02"
"406" "2011-02-10" 4.23535988910394 194.142335766423 0.053221 46.4584837545126 2011 0.637981013770053 16.7788885661534 1 -0.66742131164702 0.95911752096215 1.11132789767432 0.00427451294118178 "02"
"407" "2011-02-11" 4.34081576607208 206.660583941606 0.0475745 20.1913357400722 2011 0.674469114476885 18.200475647336 11 0.332124994204832 0.80215590556464 1.28845447499441 1.00548387918841 "02"
"408" "2011-02-12" 3.56944735052571 173.919708029197 0.049397 59.9314079422383 2011 0.56372577157136 16.8219044322059 2 -1.93923022151131 1.05376327496201 0.962343220843791 -0.338661111300134 "02"
"409" "2011-02-13" 2.74681566145316 186.667883211679 0.0423075 43.0216606498195 2011 0.600900952757179 17.8774599953303 2 -1.61518880129795 1.01289655355222 1.00202146221701 0.656494614279524 "02"
"410" "2011-02-14" 3.0896257257938 160.200729927007 0.008923 37.3176895306859 2011 0.512168898154084 17.7428567371671 2 -2.09960317585941 0.784475838535427 1.21639252437157 0.663571453703979 "02"
"411" "2011-02-15" 2.40199168279542 169.963503649635 0.0161895 35.3429602888087 2011 0.539663049142941 19.4453964233398 2 -2.13640807101091 0.872257695801948 1.11797440866211 1.02072981433599 "02"
"412" "2011-02-16" 2.76341737720354 178.740875912409 0.025461 40.5379061371841 2011 0.563655383298332 17.2853964548262 2 -1.85843974892766 0.915213193024448 1.0941663920252 0.687967149432258 "02"
"413" "2011-02-17" 4.29280221792122 214.149635036496 0.045528 27.5270758122744 2011 0.6707117358531 18.4536504064287 1 0.161209494591055 0.835393302800793 1.26040844787622 0.670381985599879 "02"
